file,line,col,word,code,rule,decision,context
platform/orchestrators/orchestrator-detail.md,42,171,orchestrator,O-ENTITY,R05,changes,u change the window: 15m / 1h / 6h / 24h / 7d. The chart is empty for orchestrators that haven't been connected long enough to accumulate data.
platform/orchestrators/orchestrator-detail.md,52,32,orchestrator,O-ENTITY,R05,changes,The tabs are sticky inside the orchestrator detail page. Refreshing the page keeps you on the same tab thanks to
platform/orchestrators/orchestrator-detail.md,56,46,Orchestrator,O-ENTITY,R05,changes,"At the top of the page, a breadcrumb shows **Orchestrators → {orchestrator name}** so you can jump back to the **[list](orchest"
platform/orchestrators/orchestrator-detail.md,56,63,orchestrator,O-ENTITY,R05,changes,"At the top of the page, a breadcrumb shows **Orchestrators → {orchestrator name}** so you can jump back to the **[list](orchestrators-list)** wi"
platform/orchestrators/orchestrator-detail.md,56,121,orchestrator,O-PATH,R02,changes,strators → {orchestrator name}** so you can jump back to the **[list](orchestrators-list)** with one click.
platform/orchestrators/orchestrator-detail.md,60,19,device,D-VPLC,R18,changes,"- **Add or manage devices** → **[Creating a vPLC](../vplcs/creating-a-vplc)**, **[vPLC detail]"
platform/orchestrators/orchestrator-detail.md,61,47,orchestrator,O-ENTITY,R05,changes,- **Rename / delete / re-pair** → **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/orchestrator-detail.md,61,71,orchestrator,O-PATH,R02,changes,- **Rename / delete / re-pair** → **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/orchestrator-detail.md,62,13,device,D-VPLC,R18,changes,- **Inspect device-level network info** → **[Network modes](../vplcs/network-modes)**.
platform/orchestrators/orchestrators-list.md,1,3,Orchestrator,O-ENTITY,R05,changes,# Orchestrators list
platform/orchestrators/orchestrators-list.md,3,5,Orchestrator,O-ENTITY,R05,changes,"The Orchestrators list shows every orchestrator under the current workspace, one card"
platform/orchestrators/orchestrators-list.md,3,36,orchestrator,O-ENTITY,R05,changes,"The Orchestrators list shows every orchestrator under the current workspace, one card per orchestrator with live stat"
platform/orchestrators/orchestrators-list.md,3,91,orchestrator,O-ENTITY,R05,changes,"st shows every orchestrator under the current workspace, one card per orchestrator with live stats. Open it from the dashboard by clicking **Manage orch"
platform/orchestrators/orchestrators-list.md,3,169,orchestrator,O-ENTITY,R05,changes,ator with live stats. Open it from the dashboard by clicking **Manage orchestrators** on the **Orchestrators** card.
platform/orchestrators/orchestrators-list.md,3,194,Orchestrator,O-ENTITY,R05,changes,n it from the dashboard by clicking **Manage orchestrators** on the **Orchestrators** card.
platform/orchestrators/orchestrators-list.md,5,3,Orchestrator,O-ENTITY,R05,changes,"![Orchestrators list showing two orchestrators (SLM-RP4 active with 1 device, Torade"
platform/orchestrators/orchestrators-list.md,5,34,orchestrator,O-ENTITY,R05,changes,"![Orchestrators list showing two orchestrators (SLM-RP4 active with 1 device, Toradex Ivy inactive with 2 devices)"
platform/orchestrators/orchestrators-list.md,5,71,device,D-VPLC,H01,changes,"![Orchestrators list showing two orchestrators (SLM-RP4 active with 1 device, Toradex Ivy inactive with 2 devices) plus the New Orchestrator tile"
platform/orchestrators/orchestrators-list.md,5,107,device,D-VPLC,H01,changes,"hestrators (SLM-RP4 active with 1 device, Toradex Ivy inactive with 2 devices) plus the New Orchestrator tile on the right](images/orchestrators-l"
platform/orchestrators/orchestrators-list.md,5,129,Orchestrator,O-ENTITY,R05,changes,"tive with 1 device, Toradex Ivy inactive with 2 devices) plus the New Orchestrator tile on the right](images/orchestrators-list.png)"
platform/orchestrators/orchestrators-list.md,5,168,orchestrator,O-PATH,R02,changes,e with 2 devices) plus the New Orchestrator tile on the right](images/orchestrators-list.png)
platform/orchestrators/orchestrators-list.md,9,33,orchestrator,O-ENTITY,R05,changes,- **Search…**: filters cards by orchestrator name as you type.
platform/orchestrators/orchestrators-list.md,10,16,Orchestrator,O-ENTITY,R05,changes,- **What is an Orchestrator?** floating button (bottom right): opens a short explainer modal. Sam
platform/orchestrators/orchestrators-list.md,12,4,Orchestrator,O-ENTITY,R05,changes,## Orchestrator card
platform/orchestrators/orchestrators-list.md,21,24,orchestrator,O-ENTITY,R05,changes,"| **3-dot menu** | Per-orchestrator actions: rename, regenerate registration ID, delete. See **[Managing"
platform/orchestrators/orchestrators-list.md,21,106,orchestrator,O-ENTITY,R05,changes,"actions: rename, regenerate registration ID, delete. See **[Managing orchestrators](managing-orchestrators)**. |"
platform/orchestrators/orchestrators-list.md,21,130,orchestrator,O-PATH,R02,changes,"rate registration ID, delete. See **[Managing orchestrators](managing-orchestrators)**. |"
platform/orchestrators/orchestrators-list.md,22,35,device,D-HOST,R15,stays,"| **CPU** | Live CPU usage on the device, in cores (load average) or percent. |"
platform/orchestrators/orchestrators-list.md,25,7,device,D-VPLC,R18,changes,| **N devices** (expandable) | Number of vPLC devices attached to this orchestrato
platform/orchestrators/orchestrators-list.md,25,47,device,D-VPLC,R18,changes,| **N devices** (expandable) | Number of vPLC devices attached to this orchestrator. Click to expand and see the list inli
platform/orchestrators/orchestrators-list.md,25,72,orchestrator,O-ENTITY,R05,changes,**N devices** (expandable) | Number of vPLC devices attached to this orchestrator. Click to expand and see the list inline. |
platform/orchestrators/orchestrators-list.md,27,44,orchestrator,O-ENTITY,R05,changes,Stats are blank or zero on an **Inactive** orchestrator because the agent isn't reporting anything.
platform/orchestrators/orchestrators-list.md,29,18,device,D-VPLC,H01,changes,## Expanding the devices list
platform/orchestrators/orchestrators-list.md,31,15,device,D-VPLC,H01,changes,Click the **N devices** row at the bottom of any card to expand it inline:
platform/orchestrators/orchestrators-list.md,33,97,orchestrator,O-PATH,R02,changes,"line, showing vPLC 01 with 90h 49m uptime and a success badge](images/orchestrators-devices-expanded.png)"
platform/orchestrators/orchestrators-list.md,33,111,device,D-PATH,R11,changes,vPLC 01 with 90h 49m uptime and a success badge](images/orchestrators-devices-expanded.png)
platform/orchestrators/orchestrators-list.md,35,6,device,D-VPLC,H01,changes,Each device row shows:
platform/orchestrators/orchestrators-list.md,37,3,Device,D-VPLC,H01,changes,- Device icon.
platform/orchestrators/orchestrators-list.md,38,3,Device,D-VPLC,R18,changes,"- Device name (e.g. *vPLC 01*, *plc1*)."
platform/orchestrators/orchestrators-list.md,43,54,device,D-VPLC,H01,changes,"This is a quick way to see what's running on a given device without leaving the list. To see a single device's details, click its"
platform/orchestrators/orchestrators-list.md,43,103,device,D-VPLC,R18,changes,"s running on a given device without leaving the list. To see a single device's details, click its row, you'll land on the **[vPLC detail](../vplcs"
platform/orchestrators/orchestrators-list.md,45,16,orchestrator,O-ENTITY,R05,changes,## Adding more orchestrators
platform/orchestrators/orchestrators-list.md,47,20,Orchestrator,O-ENTITY,R05,changes,The dashed **+ New Orchestrator** tile to the right of your existing cards opens the **[install wizar
platform/orchestrators/orchestrators-list.md,47,144,orchestrator,O-ENTITY,R05,changes,"s opens the **[install wizard](installing-the-agent)**. The number of orchestrators you can have at once depends on your plan, see **[Plan limits](../.."
platform/orchestrators/orchestrators-list.md,51,45,orchestrator,O-ENTITY,R05,changes,"Cards are listed in creation order. As more orchestrators are added, the search bar at the top is the fastest way to find one."
platform/orchestrators/orchestrators-list.md,55,30,Orchestrator,O-ENTITY,R05,changes,- **Click into a card** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/orchestrators-list.md,55,51,orchestrator,O-PATH,R02,changes,- **Click into a card** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/orchestrators-list.md,56,17,orchestrator,O-ENTITY,R05,changes,- **Add another orchestrator** → **[Installing the agent](installing-the-agent)**.
platform/orchestrators/orchestrators-list.md,57,42,orchestrator,O-ENTITY,R05,changes,- **Rename or delete one** → **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/orchestrators-list.md,57,66,orchestrator,O-PATH,R02,changes,- **Rename or delete one** → **[Managing orchestrators](managing-orchestrators)**.
platform/orchestrators/overview.md,1,3,Orchestrator,O-ENTITY,R05,changes,# Orchestrators
platform/orchestrators/overview.md,3,6,orchestrator,O-ENTITY,R05,changes,An **orchestrator** is the cloud-side representation of a small piece of software (the
platform/orchestrators/overview.md,3,89,orchestrator,O-AGENT,R03,changes,* is the cloud-side representation of a small piece of software (the *orchestrator agent*) that you run on your edge hardware. The agent's job is to man
platform/orchestrators/overview.md,5,23,orchestrator,O-ENTITY,R05,changes,"You need at least one orchestrator before you can deploy a project. The agent runs on Linux only, typica"
platform/orchestrators/overview.md,11,140,device,D-HOST,R15,stays,redictable timing. Running the runtime container directly on the edge device (rather than in the cloud) keeps latency to the I/O hardware low.
platform/orchestrators/overview.md,13,239,device,D-PLAIN,R14,stays,"dalone PLC would. Sensors, drives, and HMIs see vPLCs as just another device on the wire."
platform/orchestrators/overview.md,15,38,orchestrator,O-ENTITY,R05,changes,"## What you get when you ""create"" an orchestrator"
platform/orchestrators/overview.md,17,13,orchestrator,O-ENTITY,R05,changes,Creating an orchestrator in the web app:
platform/orchestrators/overview.md,19,22,orchestrator,O-ENTITY,R05,changes,1. Reserves a unique orchestrator entity in the cloud with the name and ID you give it.
platform/orchestrators/overview.md,21,52,device,D-HOST,R15,stays,3. Waits for the agent to call home from your edge device and complete the pairing.
platform/orchestrators/overview.md,23,20,orchestrator,O-ENTITY,R05,changes,"After pairing, the orchestrator's status moves from **Inactive** to **Active** (or **Connected**) and"
platform/orchestrators/overview.md,23,129,device,D-VPLC,R18,changes,tive** to **Active** (or **Connected**) and you can start adding vPLC devices to it.
platform/orchestrators/overview.md,30,99,orchestrator,O-ENTITY,R05,changes,"with CPU, memory, disk, and uptime metrics: the values you see on the orchestrator card."
platform/orchestrators/overview.md,36,125,orchestrator,O-LITERAL,R01,stays,"on lives in its [GitHub repository](https://github.com/Autonomy-Logic/orchestrator-agent). Users don't normally need to read it, installation is one com"
platform/orchestrators/overview.md,40,28,device,D-HOST,H05,stays,- **Install the agent on a device** → **[Installing the agent](installing-the-agent)**.
platform/orchestrators/overview.md,41,14,orchestrator,O-ENTITY,R05,changes,- **See your orchestrators in the web app** → **[Orchestrators list](orchestrators-list)**.
platform/orchestrators/overview.md,41,50,Orchestrator,O-ENTITY,R05,changes,- **See your orchestrators in the web app** → **[Orchestrators list](orchestrators-list)**.
platform/orchestrators/overview.md,41,70,orchestrator,O-PATH,R02,changes,- **See your orchestrators in the web app** → **[Orchestrators list](orchestrators-list)**.
platform/orchestrators/overview.md,42,22,orchestrator,O-ENTITY,R05,changes,- **Inspect a single orchestrator** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/overview.md,42,42,Orchestrator,O-ENTITY,R05,changes,- **Inspect a single orchestrator** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/overview.md,42,63,orchestrator,O-PATH,R02,changes,- **Inspect a single orchestrator** → **[Orchestrator detail](orchestrator-detail)**.
platform/orchestrators/overview.md,43,35,orchestrator,O-ENTITY,R05,changes,"- **Rename, delete, or replace an orchestrator** → **[Managing orchestrators](managing-orchestrators)**."
platform/orchestrators/overview.md,43,64,orchestrator,O-ENTITY,R05,changes,"- **Rename, delete, or replace an orchestrator** → **[Managing orchestrators](managing-orchestrators)**."
platform/orchestrators/overview.md,43,88,orchestrator,O-PATH,R02,changes,"e, or replace an orchestrator** → **[Managing orchestrators](managing-orchestrators)**."
platform/orchestrators/overview.md,44,22,orchestrator,O-ENTITY,R05,changes,- **Add a vPLC to an orchestrator** → **[Creating a vPLC](../vplcs/creating-a-vplc)**.
platform/forum/overview.md,11,21,orchestrator,O-ENTITY,R05,changes,"Unlike projects and orchestrators, the forum is not workspace-scoped. There's one forum for everyone,"
